Date,Open,High,Low,Close,Adj Close,Volume
2002-02-20,18.2682,19.691099,18.245199,19.0026,17.911358,2351049.0
2002-02-21,19.5075,19.943501,19.278,19.484501,18.365585,1240948.0
2002-02-22,19.254999,20.1042,19.1632,19.943501,18.798227,908020.0
2002-02-25,19.874701,19.966499,19.5534,19.5763,18.452114,395880.0
2002-02-26,19.737,20.2878,19.6222,19.989401,18.84149,595730.0
2002-02-27,20.150101,21.320499,19.966499,20.3337,19.166019,3489367.0
2002-02-28,19.737,21.573,18.5895,18.7731,17.695038,4910407.0
2002-03-01,19.1632,19.759899,19.0485,19.369801,18.257471,903312.0
2002-03-04,19.989401,20.5173,19.6681,19.8517,18.711697,607652.0
2002-03-05,20.2878,20.930401,20.1042,20.8615,19.663509,2218443.0
2002-03-06,20.884501,21.481199,20.425501,20.746799,19.555395,3397141.0
2002-03-07,21.0681,21.0681,20.540199,20.5861,19.403925,715488.0
2002-03-08,20.723801,20.723801,20.0812,20.1271,18.971279,222922.0
2002-03-11,20.5173,20.655001,19.7829,19.8976,18.754963,197015.0
2002-03-12,20.1042,20.1042,19.278,19.3239,18.214207,351527.0
2002-03-13,19.415701,19.691099,18.8419,19.278,18.170942,166307.0
2002-03-14,19.3239,19.461599,18.819,19.0026,17.911358,381556.0
2002-03-15,19.2321,19.530399,18.979601,19.186199,18.084412,498384.0
2002-03-18,19.737,19.737,19.0485,19.1173,18.019472,257904.0
2002-03-19,19.5075,19.714001,18.451799,18.5895,17.521982,465323.0
2002-03-20,18.864901,19.0026,18.4977,18.5895,17.521982,280447.0
2002-03-21,18.864901,18.864901,18.520599,18.5665,17.500301,153784.0
2002-03-22,18.796,18.819,18.199301,18.337,17.283979,195850.0
2002-03-25,278.2764225800558,282.74570700988613,273.02785680980014,277.73940667204033,267.37799217794935,1165717.2005157962
2002-03-26,18.360001,18.5436,17.8092,17.855101,16.829758,184758.0
2002-03-27,18.0846,18.176399,17.900999,17.946899,16.916283,296381.0
2002-03-28,278.2764225800558,282.74570700988613,273.02785680980014,277.73940667204033,267.37799217794935,1165717.2005157962
2002-03-29,278.2764225800558,282.74570700988613,273.02785680980014,277.73940667204033,267.37799217794935,1165717.2005157962
2002-04-01,18.360001,19.484501,17.694401,17.7633,16.743227,196458.0
2002-04-02,17.7174,17.900999,16.983,17.005899,16.029324,455534.0
2002-04-03,16.983,17.419001,16.524,16.661699,15.704886,313553.0
2002-04-04,16.959999,18.0387,16.7994,17.6026,16.591757,432543.0
2002-04-05,17.900999,18.130501,17.464899,17.5338,16.526905,173970.0
2002-04-08,17.900999,18.2223,16.7994,16.983,16.007736,214980.0
2002-04-09,17.441999,17.900999,16.983,17.2813,16.288904,218081.0
2002-04-10,17.441999,17.441999,16.5928,16.983,16.007736,377619.0
2002-04-11,17.6485,18.2223,17.441999,17.740299,16.72154,442120.0
2002-04-12,17.441999,17.671499,17.166599,17.3731,16.375435,354329.0
2002-04-15,17.946899,17.946899,17.2125,17.3731,16.375435,247675.0
2002-04-16,17.3043,17.671499,17.2584,17.350201,16.353851,215567.0
2002-04-17,17.671499,17.671499,17.0977,17.120701,16.137531,592181.0
2002-04-18,17.441999,17.441999,17.0748,17.235399,16.245638,108976.0
2002-04-19,17.2584,17.350201,16.891199,16.959999,15.986056,115817.0
2002-04-22,17.2125,17.2125,16.661699,16.7994,15.834678,167172.0
2002-04-23,17.0977,17.0977,16.432199,16.4781,15.531827,285464.0
2002-04-24,16.7535,16.937099,16.7535,16.891199,15.921205,77922.0
2002-04-25,17.0289,17.0289,16.661699,16.7535,15.791416,165747.0
2002-04-26,16.2945,16.8223,16.2945,16.500999,15.553411,329475.0
2002-04-29,16.409201,17.120701,16.2945,16.340401,15.402037,490878.0
2002-04-30,16.3174,16.500999,16.065001,16.0879,15.164037,186575.0
2002-05-01,278.2764225800558,282.74570700988613,273.02785680980014,277.73940667204033,267.37799217794935,1165717.2005157962
2002-05-02,16.500999,16.524,15.7666,16.042,15.120773,633377.0
2002-05-03,15.9732,15.9732,15.606,15.6978,14.796339,1523504.0
2002-05-06,15.8584,16.065001,15.4224,15.583,14.688131,1464940.0
2002-05-07,15.7207,15.7207,15.583,15.6289,14.731393,356778.0
2002-05-08,15.7437,15.8125,15.6289,15.7207,14.817924,149002.0
2002-05-09,16.110901,16.983,15.8355,16.569901,15.618359,1517362.0
2002-05-10,17.0977,17.6026,16.524,16.615801,15.661621,1118695.0
2002-05-13,16.7994,16.891199,16.409201,16.524,15.575091,361654.0
2002-05-14,16.569901,16.6387,15.6519,16.340401,15.402037,368597.0
2002-05-15,16.432199,16.524,15.6519,15.8814,14.969394,357148.0
2002-05-16,15.6289,16.0879,15.606,15.8355,14.926133,511965.0
2002-05-17,15.6978,16.065001,15.6978,15.9043,14.990979,244251.0
2002-05-20,15.4683,15.7666,15.3765,15.4224,14.536755,2678040.0
2002-05-21,15.1929,15.2617,14.8027,15.1699,14.298757,730514.0
2002-05-22,15.3076,16.179701,15.1929,15.4224,14.536755,227534.0
2002-05-23,15.5371,15.5371,15.0781,15.147,14.277171,1517142.0
2002-05-24,15.583,15.8355,15.1929,15.3535,14.47181,301643.0
2002-05-27,15.5142,15.5142,15.1929,15.2847,14.406962,104732.0
2002-05-28,15.147,15.2388,14.9634,15.1011,14.233905,74806.0
2002-05-29,15.1011,15.3306,14.688,14.7798,13.931055,156046.0
2002-05-30,14.7339,14.8945,14.6191,14.6421,13.801261,8021103.0
2002-05-31,14.7339,14.9175,14.5273,14.8486,13.995905,5841697.0
2002-06-03,15.0093,15.1929,14.688,14.7109,13.866113,85366.0
2002-06-04,15.1011,15.3765,14.688,15.1699,14.298757,300980.0
2002-06-05,15.2158,15.5601,14.9175,14.9863,14.125697,209305.0
2002-06-06,15.3765,16.6387,15.1929,16.409201,15.466885,895848.0
2002-06-07,16.409201,16.7994,15.3765,15.4912,14.601604,543009.0
2002-06-10,15.8355,16.0191,15.3994,15.4453,14.558339,183745.0
2002-06-11,16.386299,16.386299,15.6289,15.7437,14.839603,220850.0
2002-06-12,15.8814,15.9502,15.3765,15.3994,14.515076,208874.0
2002-06-13,15.8355,15.8355,14.9175,14.9863,14.125697,331867.0
2002-06-14,15.4453,15.5601,15.147,15.3535,14.47181,210370.0
2002-06-17,16.524,17.441999,16.110901,16.3174,15.38036,964201.0
2002-06-18,16.730499,16.7535,15.8355,16.042,15.120773,506965.0
2002-06-19,15.8355,16.156799,15.3765,15.606,14.70981,215222.0
2002-06-20,15.5371,15.8584,15.4224,15.7207,14.817924,89011.0
2002-06-21,16.065001,16.065001,15.4683,15.5371,14.644868,120174.0
2002-06-24,15.606,15.6519,15.3076,15.4453,14.558339,233440.0
2002-06-25,15.606,15.606,15.2847,15.4912,14.601604,98085.0
2002-06-26,15.3994,15.4683,15.2158,15.2847,14.406962,85133.0
2002-06-27,278.2764225800558,282.74570700988613,273.02785680980014,277.73940667204033,267.37799217794935,1165717.2005157962
2002-06-28,278.2764225800558,282.74570700988613,273.02785680980014,277.73940667204033,267.37799217794935,1165717.2005157962
2002-07-01,15.606,16.340401,15.5142,16.042,15.120773,1252687.0
2002-07-02,15.9273,16.3633,15.8355,16.225599,15.293829,716299.0
2002-07-03,16.340401,16.340401,16.042,16.110901,15.185716,341466.0
2002-07-04,16.133801,16.684601,16.133801,16.524,15.575091,548100.0
2002-07-05,16.0879,16.0879,15.147,15.6519,14.753074,452780.0
2002-07-08,15.9502,15.9502,15.5142,15.583,14.688131,162593.0
2002-07-09,15.4912,15.7437,15.3535,15.4224,14.536755,170915.0
2002-07-10,15.6519,15.8584,15.3076,15.3535,14.47181,300035.0
2002-07-11,15.4683,15.606,14.8257,14.8945,14.039168,393804.0
2002-07-12,15.3765,15.3765,14.688,14.7339,13.887791,349573.0
2002-07-15,14.688,14.8716,14.4814,14.5732,13.736321,187028.0
2002-07-16,14.5503,14.7109,14.5044,14.5503,13.714735,2806282.0
2002-07-17,14.8257,14.8257,14.229,14.3208,13.498414,197253.0
2002-07-18,14.6421,14.688,14.4585,14.5273,13.693056,63876.0
2002-07-19,14.7339,14.7339,14.4355,14.5044,13.671472,142048.0
2002-07-22,14.5732,14.5962,14.3208,14.3896,13.563264,125654.0
2002-07-23,14.4126,14.4126,14.0683,14.2749,13.455151,1514325.0
2002-07-24,16.455099,16.455099,14.0225,14.1372,13.325357,84588.0
2002-07-25,14.688,14.8716,14.2978,14.3208,13.498414,2858576.0
2002-07-26,13.9995,14.688,13.77,13.9766,13.17398,1064593.0
2002-07-29,14.1372,14.1372,13.9077,13.9995,13.195564,260238.0
2002-07-30,14.4585,14.4585,13.9536,13.9995,13.195564,1227556.0
2002-07-31,13.9995,14.5503,13.5405,14.3667,13.541678,317503.0
2002-08-01,14.2749,14.2749,13.7241,13.8848,13.087452,386543.0
2002-08-02,13.8159,13.9536,13.7241,13.8389,13.044187,343216.0
2002-08-05,13.8618,13.9766,13.7929,13.8389,13.044187,257327.0
2002-08-06,13.7929,13.8848,13.7241,13.7929,13.000829,888538.0
2002-08-07,13.9995,13.9995,13.6782,13.77,12.979244,1711489.0
2002-08-08,13.7929,13.8159,13.6782,13.77,12.979244,100782.0
2002-08-09,13.77,13.8159,13.7241,13.7929,13.000829,230819.0
2002-08-12,13.9536,13.9536,13.77,13.8848,13.087452,71569.0
2002-08-13,13.8618,13.9995,13.8159,13.9766,13.17398,37837.0
2002-08-14,13.77,13.9536,13.77,13.9077,13.109037,35054.0
2002-08-15,278.2764225800558,282.74570700988613,273.02785680980014,277.73940667204033,267.37799217794935,1165717.2005157962
2002-08-16,13.9995,14.5503,13.9995,14.2978,13.476735,409257.0
2002-08-19,14.5962,14.9175,14.252,14.8027,13.952639,209013.0
2002-08-20,14.8945,15.3765,14.8716,15.1929,14.320434,223079.0
2002-08-21,15.3535,15.4224,15.0552,15.2847,14.406962,109946.0
2002-08-22,15.3994,15.5601,14.688,14.7339,13.887791,110617.0
2002-08-23,14.8027,15.4912,14.688,15.1011,14.233905,113767.0
2002-08-26,15.147,15.147,14.7798,14.8027,13.952639,31625.0
2002-08-27,14.7568,14.9175,14.7109,14.7339,13.887791,66780.0
2002-08-28,14.688,14.7798,14.4585,14.6421,13.801261,77919.0
2002-08-29,14.7109,14.7109,14.229,14.2749,13.455151,3099709.0
2002-08-30,14.4585,15.0781,14.0913,14.9175,14.060846,353499.0
2002-09-02,15.147,15.3994,15.0093,15.1011,14.233905,235741.0
2002-09-03,14.8716,15.0322,14.688,14.8716,14.017583,2904639.0
2002-09-04,14.8257,15.4912,14.7339,15.0781,14.212227,149667.0
2002-09-05,15.147,15.3306,15.1011,15.124,14.255488,118915.0
2002-09-06,14.8945,15.2388,14.8716,14.9404,14.082434,104251.0
2002-09-09,14.9175,15.0093,14.5732,14.5962,13.758,501774.0
2002-09-10,278.2764225800558,282.74570700988613,273.02785680980014,277.73940667204033,267.37799217794935,1165717.2005157962
2002-09-11,14.7339,14.7798,14.5044,14.6191,13.779585,30693.0
2002-09-12,14.4126,16.2945,14.4126,14.9175,14.060846,576798.0
2002-09-13,15.0322,15.8584,14.9175,15.6289,14.731393,3353474.0
2002-09-16,15.9502,16.2715,15.606,15.6519,14.753074,511259.0
2002-09-17,15.8584,16.133801,15.606,16.042,15.120773,980739.0
2002-09-18,15.9502,16.065001,15.6289,15.7666,14.861187,107076.0
2002-09-19,15.5601,15.8355,14.1831,14.4585,13.628205,1366077.0
2002-09-20,14.4585,15.7207,14.229,15.5142,14.623282,372085.0
2002-09-23,15.3994,15.5142,14.8027,14.9175,14.060846,66242.0
2002-09-24,15.124,15.124,14.229,14.2978,13.476735,289567.0
2002-09-25,14.2978,16.225599,14.206,14.5044,13.671472,3568851.0
2002-09-26,14.688,14.688,14.252,14.3437,13.52,136294.0
2002-09-27,14.665,14.8257,14.3896,14.7339,13.887791,100240.0
2002-09-30,14.5962,14.5962,14.5962,14.5962,13.758,61656.0
2002-10-01,14.4126,14.7798,14.4126,14.7109,13.866113,146529.0
2002-10-02,278.2764225800558,282.74570700988613,273.02785680980014,277.73940667204033,267.37799217794935,1165717.2005157962
2002-10-03,14.5732,14.7798,14.4814,14.688,13.844527,89177.0
